scorer,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000,DLC_resnet50_DYTSep29shuffle1_420000
bodyparts,FA,FA,FA,WR,WR,WR,TD,TD,TD,IDIP,IDIP,IDIP
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
66,1014.3038940429688,198.46609497070312,0.9999996423721313,801.5501708984375,266.66156005859375,0.9999938011169434,501.0009765625,394.6180419921875,0.9999843835830688,254.35533142089844,388.1126403808594,0.9999948740005493
67,1013.8499755859375,185.5059814453125,0.9999970197677612,800.3421630859375,238.59536743164062,0.9999933242797852,485.2688293457031,320.3642272949219,0.9976232647895813,234.81619262695312,287.4733581542969,0.9999377727508545
68,1011.74755859375,160.7330322265625,0.9999979734420776,795.24169921875,202.2492218017578,0.9999598264694214,475.03485107421875,232.68531799316406,0.9995219707489014,228.95008850097656,168.9467315673828,0.9999922513961792
69,1011.5333862304688,160.68504333496094,0.9999978542327881,795.232666015625,202.25599670410156,0.9999600648880005,474.96624755859375,232.7327117919922,0.9994712471961975,228.9041290283203,168.90077209472656,0.9999922513961792
70,1011.8268432617188,140.56512451171875,0.9999980926513672,790.3516235351562,180.34100341796875,0.9999990463256836,469.9001770019531,218.35366821289062,0.9999946355819702,222.29649353027344,159.77479553222656,0.9999762773513794
71,1016.72607421875,137.12046813964844,0.9999881982803345,794.4190673828125,191.13720703125,0.9999854564666748,485.2950439453125,291.7196350097656,0.99997878074646,260.73187255859375,279.9091491699219,0.992544412612915
72,1020.3611450195312,148.7794189453125,0.9999986886978149,802.5538940429688,213.83319091796875,0.9999992847442627,507.3272399902344,366.80267333984375,0.9999841451644897,260.33428955078125,331.3894348144531,0.9999953508377075
73,1025.4981689453125,157.1500701904297,0.9999822378158569,805.904541015625,222.07569885253906,0.999995231628418,507.0987854003906,365.29168701171875,0.9999676942825317,259.7915344238281,323.9137878417969,0.9999995231628418
74,1026.456298828125,150.50978088378906,0.999998927116394,810.2843017578125,201.2501983642578,0.999984622001648,496.5238037109375,312.6507873535156,0.9999634027481079,244.71945190429688,267.74298095703125,0.999962568283081
75,1026.5953369140625,150.35739135742188,0.9999991655349731,809.0546264648438,201.6890106201172,0.9999817609786987,496.508056640625,312.52410888671875,0.9999608993530273,244.7313690185547,267.74786376953125,0.9999622106552124
76,1030.0545654296875,136.1496124267578,0.999998927116394,809.2276000976562,175.10145568847656,0.9999771118164062,494.95263671875,235.94583129882812,0.9997522234916687,236.9593963623047,184.62152099609375,0.9999847412109375
77,1032.259765625,126.43864440917969,0.999987006187439,807.6998291015625,162.72706604003906,0.9999972581863403,498.2929992675781,225.6004638671875,0.9999854564666748,233.9709930419922,191.7635040283203,0.9999861717224121
78,1036.524658203125,133.90771484375,0.9999980926513672,815.0555419921875,186.0487518310547,0.9999750852584839,508.2073059082031,313.1932678222656,0.9994744658470154,264.842529296875,326.9864807128906,0.9997369647026062
79,1041.03369140625,154.43728637695312,0.9999935626983643,820.8211669921875,220.52650451660156,0.9999977350234985,530.83447265625,393.974365234375,0.9999957084655762,278.12017822265625,385.6982421875,0.9999995231628418
80,1042.04248046875,167.0584716796875,0.9999985694885254,822.1542358398438,236.21978759765625,0.9999972581863403,530.7809448242188,394.0550842285156,0.9999955892562866,274.6730041503906,380.0578308105469,0.9999959468841553
81,1041.973388671875,166.97982788085938,0.9999983310699463,821.9024658203125,236.39990234375,0.9999974966049194,530.8936157226562,394.0150451660156,0.9999954700469971,274.74249267578125,380.16314697265625,0.9999955892562866
82,1038.0467529296875,162.56271362304688,0.9999986886978149,822.4832153320312,217.17066955566406,0.9999985694885254,516.6280517578125,341.1744384765625,0.9999825954437256,260.32476806640625,323.44207763671875,0.9999524354934692
83,1037.7242431640625,146.2996826171875,0.9999982118606567,818.5904541015625,187.7545623779297,0.9999969005584717,514.6812133789062,266.29791259765625,0.9999918937683105,244.1866912841797,246.11883544921875,0.9999994039535522
84,1038.623291015625,137.07276916503906,0.9999793767929077,816.540771484375,178.6221466064453,0.9999964237213135,509.1752624511719,267.7958068847656,0.9999299049377441,241.55477905273438,256.4596862792969,0.9999954700469971
85,1039.7200927734375,147.3763427734375,0.9999984502792358,818.6525268554688,198.15203857421875,0.9999991655349731,514.6116333007812,353.935546875,0.9999915361404419,264.7015075683594,370.70440673828125,0.9999783039093018
86,1043.7994384765625,170.49884033203125,0.9999973773956299,822.4338989257812,235.56222534179688,0.9999953508377075,536.7073364257812,423.53680419921875,0.9999692440032959,281.2486572265625,424.5140380859375,0.9999773502349854
87,1043.91064453125,170.4486846923828,0.9999972581863403,822.3528442382812,235.6558837890625,0.9999955892562866,536.7210083007812,423.5252685546875,0.999969482421875,281.2219543457031,424.51080322265625,0.9999767541885376
88,1044.60205078125,183.8309783935547,0.9999991655349731,823.3590087890625,251.69078063964844,0.9999959468841553,536.4158325195312,422.6309509277344,0.9999901056289673,278.8082275390625,416.1536865234375,0.9999955892562866
89,1043.4620361328125,176.68267822265625,0.9999992847442627,825.1614379882812,234.29574584960938,0.9999860525131226,524.21875,365.3181457519531,0.9996674060821533,263.4924621582031,355.1021728515625,0.9999970197677612
90,1046.396484375,155.24258422851562,0.9999947547912598,828.0997924804688,198.7135009765625,0.9999967813491821,512.7265625,278.07476806640625,0.9981820583343506,247.70188903808594,255.11265563964844,0.9999967813491821
91,1048.4869384765625,134.55747985839844,0.9999972581863403,826.1871948242188,168.09036254882812,0.9999910593032837,515.7313842773438,248.9960174560547,0.9999774694442749,245.96197509765625,235.59884643554688,0.9999972581863403
92,1053.062744140625,134.1120147705078,0.9999979734420776,829.8846435546875,180.277099609375,0.9999978542327881,528.3713989257812,330.5369567871094,0.9998941421508789,273.85089111328125,350.97344970703125,0.9998914003372192
93,1053.138671875,134.0579833984375,0.9999979734420776,829.8593139648438,180.05072021484375,0.9999979734420776,528.1587524414062,330.6093444824219,0.9999003410339355,273.97698974609375,350.9194030761719,0.9998784065246582
94,1056.4375,152.45298767089844,0.999987006187439,836.2796020507812,216.31089782714844,0.9999992847442627,547.1642456054688,396.5076904296875,0.9999959468841553,289.274169921875,402.6397705078125,0.9999969005584717
95,1052.5721435546875,163.94686889648438,0.9999988079071045,834.3153686523438,229.2823944091797,0.9999996423721313,541.2803344726562,390.3408203125,0.9999871253967285,284.142333984375,386.9970703125,0.9999988079071045
96,1054.2713623046875,156.55889892578125,0.9999645948410034,834.4536743164062,212.71371459960938,0.9999995231628418,526.7316284179688,338.9205322265625,0.9999614953994751,275.44805908203125,327.1005554199219,0.9981369972229004
97,1054.1812744140625,134.72634887695312,0.9999983310699463,834.321044921875,172.80941772460938,0.9999984502792358,518.6243896484375,265.3498840332031,0.9999270439147949,254.25250244140625,234.822998046875,0.9999618530273438
98,1058.263427734375,112.721435546875,0.9999984502792358,835.86181640625,145.2200164794922,0.999998927116394,521.6995849609375,232.22451782226562,0.9999771118164062,251.2246856689453,208.6028289794922,0.9999966621398926
99,1058.0185546875,112.83196258544922,0.9999979734420776,835.8897094726562,145.07376098632812,0.999998927116394,521.6187133789062,232.21768188476562,0.9999765157699585,251.2029266357422,208.77383422851562,0.9999970197677612
100,1062.8245849609375,104.17715454101562,0.9999979734420776,835.3685302734375,148.02899169921875,0.9999995231628418,531.4103393554688,271.37103271484375,0.9999786615371704,267.8404846191406,278.6689453125,0.9999980926513672
101,1063.8121337890625,122.38097381591797,0.999985933303833,845.7899169921875,173.8727264404297,0.9999681711196899,550.760498046875,340.6204833984375,0.9999747276306152,295.1534729003906,352.0664978027344,0.9999983310699463
102,1064.47509765625,141.40594482421875,0.999988317489624,845.7930297851562,204.02601623535156,0.9999548196792603,557.850830078125,375.17919921875,0.9999610185623169,297.3370666503906,375.82220458984375,0.9999924898147583
103,1056.3365478515625,155.1177215576172,0.9999948740005493,837.7861328125,214.52154541015625,0.9999997615814209,532.4332885742188,352.381591796875,0.9999722242355347,276.3144836425781,343.3036804199219,0.9999972581863403
104,1052.86083984375,151.15792846679688,0.9999984502792358,832.1710815429688,194.80474853515625,0.9999955892562866,517.9979858398438,294.8710021972656,0.9999840259552002,253.1785430908203,263.7742004394531,0.9999978542327881
105,1052.621826171875,151.0224609375,0.9999988079071045,832.1019897460938,194.8607177734375,0.9999954700469971,517.8853759765625,294.7439880371094,0.9999856948852539,253.10671997070312,263.93939208984375,0.9999977350234985
106,1053.2113037109375,141.8477783203125,0.9999845027923584,830.4188842773438,176.88543701171875,0.9999790191650391,520.46728515625,262.447998046875,0.9999741315841675,248.6925811767578,246.00758361816406,0.9999994039535522
107,1063.1981201171875,144.99737548828125,0.9999980926513672,844.341064453125,187.00186157226562,0.9999680519104004,542.6187133789062,321.1634216308594,0.9998475313186646,307.5751953125,360.7692565917969,0.9908738136291504
108,1080.7777099609375,162.6506805419922,0.9999955892562866,861.0443115234375,224.99647521972656,0.9999947547912598,576.4346923828125,403.1455993652344,0.9999873638153076,308.73699951171875,421.7684020996094,0.9999985694885254
109,1083.8787841796875,171.34011840820312,0.9999631643295288,864.1810913085938,237.99783325195312,0.9999974966049194,572.21337890625,401.13311767578125,0.9999797344207764,308.8188171386719,402.7584533691406,0.9999985694885254
110,1077.1051025390625,161.0221710205078,0.9999996423721313,857.8464965820312,213.86529541015625,0.9999966621398926,548.119140625,337.762939453125,0.9998787641525269,294.91253662109375,329.0592041015625,0.9995658993721008
111,1076.824462890625,160.86593627929688,0.9999995231628418,857.7623901367188,213.6857147216797,0.9999969005584717,548.2364501953125,337.7343444824219,0.9998899698257446,294.9664306640625,329.18768310546875,0.9994970560073853
112,1066.565673828125,139.79083251953125,0.9999535083770752,847.4893188476562,177.7841339111328,0.9999961853027344,535.83251953125,257.969970703125,0.9999841451644897,263.4928283691406,228.06483459472656,0.9999986886978149
113,1060.8052978515625,125.84336853027344,0.9999923706054688,836.3802490234375,159.1280517578125,0.9999971389770508,528.74755859375,242.48095703125,0.9999927282333374,252.51524353027344,219.16453552246094,0.9999295473098755
114,1056.19580078125,130.04647827148438,0.9999873638153076,831.5723876953125,171.16770935058594,0.9999874830245972,530.1398315429688,308.4250793457031,0.9999805688858032,259.63232421875,306.87628173828125,0.9999681711196899
115,1050.830078125,155.19642639160156,0.9999734163284302,833.1998291015625,212.31341552734375,0.9999961853027344,540.0966796875,380.8111267089844,0.9999171495437622,282.13494873046875,394.4097900390625,0.9999513626098633
116,1050.833984375,179.9615936279297,0.9999984502792358,833.5325317382812,241.15321350097656,0.9999994039535522,541.1984252929688,402.5705871582031,0.9999946355819702,284.1669616699219,398.2621154785156,0.9999781847000122
117,1051.0101318359375,179.70135498046875,0.9999983310699463,833.33349609375,241.00035095214844,0.9999992847442627,541.1809692382812,402.5756530761719,0.9999948740005493,284.0535583496094,398.0528259277344,0.9999746084213257
118,1054.28369140625,185.29214477539062,0.9999921321868896,835.9345703125,244.5511016845703,0.9999998807907104,527.98193359375,378.7958984375,0.9999847412109375,270.49212646484375,351.25616455078125,0.9999784231185913
119,1054.5262451171875,175.0162353515625,0.9999819993972778,836.5922241210938,222.46107482910156,0.9999990463256836,515.5476684570312,326.7063903808594,0.9999948740005493,254.9161834716797,279.63604736328125,0.9999939203262329
120,1055.7325439453125,154.6208038330078,0.999991774559021,834.961669921875,194.80105590820312,0.9999995231628418,516.5687866210938,296.1904296875,0.9999923706054688,249.0155487060547,255.45533752441406,0.9999914169311523
121,1053.1517333984375,146.5752410888672,0.9999970197677612,830.3120727539062,191.13836669921875,0.9999938011169434,526.8276977539062,323.30218505859375,0.999975323677063,259.4460754394531,335.0782470703125,0.9999980926513672
122,1053.406982421875,160.8867950439453,0.999997615814209,834.2994995117188,215.9632568359375,0.9999984502792358,540.140380859375,386.2261962890625,0.9999816417694092,279.8492126464844,403.8433532714844,0.9999991655349731
123,1053.7069091796875,161.01077270507812,0.9999969005584717,834.311767578125,215.863525390625,0.9999985694885254,540.0263061523438,386.2914123535156,0.999974250793457,279.892333984375,403.8357849121094,0.9999991655349731
124,1052.0479736328125,180.5481414794922,0.9999984502792358,832.8812866210938,244.71682739257812,0.9999994039535522,542.0048828125,417.9212341308594,0.9999775886535645,280.07208251953125,418.987060546875,0.9999977350234985
125,1051.5394287109375,186.5128936767578,0.9999628067016602,830.581298828125,245.5794677734375,0.9999979734420776,534.7387084960938,402.9815979003906,0.9999932050704956,268.2364501953125,382.6001892089844,0.9999904632568359
126,1047.05859375,177.11769104003906,0.9999985694885254,829.4588623046875,219.93173217773438,0.999953031539917,521.56201171875,341.5517883300781,0.9999591112136841,254.01380920410156,321.47564697265625,0.999997615814209
127,1048.22119140625,153.1217803955078,0.999996542930603,828.1555786132812,185.23574829101562,0.999963641166687,519.2473754882812,281.4399719238281,0.9999284744262695,250.8269500732422,272.8880615234375,0.9999964237213135
128,1047.75537109375,143.3612823486328,0.9999963045120239,829.0004272460938,177.0556182861328,0.9999887943267822,522.7390747070312,293.1134338378906,0.9987316727638245,254.716796875,305.3519592285156,0.9999970197677612
129,1047.9215087890625,143.34239196777344,0.9999955892562866,829.0096435546875,176.96279907226562,0.999988317489624,522.7225952148438,293.0650329589844,0.9986687898635864,254.54147338867188,305.3939208984375,0.9999970197677612
